;0;1;2;3;4;5;6;7;8;9;10;12;13;15;17;20;22;23;26;31;32;33;36;37;38;41;43;44;47;49;50;53;54;56;62;64;65;69;70;71;72;74;76;79;80;83;84;87;89;91;93;97;98;100;102;106;107;108;109;110;114;115;118;125;127;129;131;134;137;144;146;147;148;149;151;153;159;161;162;172;174;175;182;184;186;199;205;206;225;226;237;239;245;255;259;265;268;270;274;303;326;370;388;406;407;441;456;501;611;613;705
64;2.0;0;1.0;0;0;1.0;2.0;0;1.0;1.0;0;2.0;0;0;6.0;0;0;0;0;0;0;0;0;4.0;0;0;0;2.0;0;0;2.0;10.0;0;0;2.0;0;1.0;0;5.0;0;0;0;0;2.0;0;0;0;1.0;0;0;1.0;0;0;0;1.0;1.0;4.0;5.0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0
65;2.0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;1.0;12.0;1.0;162.0;0;0;0;0;0;0;0;2.0;0;0;0;0;1.0;0;6.0;0;0;1.0;0;1.0;4.0;1.0;47.0;25.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0
69;0;0;0;0;1.0;0;1.0;0;0;0;1.0;37.0;0;1.0;1.0;0;20.0;8.0;0;13.0;0;0;11.0;0;0;1.0;0;1.0;0;1.0;0;2.0;0;0;0;0;1.0;0;47.0;0;4.0;4.0;0;1.0;0;4.0;0;6.0;1.0;3.0;0;0;0;3.0;0;1.0;1.0;1.0;4.0;0;0;0;1.0;0;1.0;0;2.0;0;9.0;0;9.0;0;1.0;0;0;0;0;3.0;0;0;2.0;8.0;1.0;0;0;1.0;1.0;0;0;0;4.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70;2.0;0;0;4.0;3.0;2.0;1.0;2.0;5.0;7.0;1.0;60.0;5.0;0;1.0;4.0;25.0;27.0;0;1.0;0;0;3.0;0;0;6.0;5.0;0;2.0;2.0;0;15.0;1.0;1.0;0;5.0;4.0;47.0;0;47.0;8.0;12.0;4.0;0;0;12.0;1.0;13.0;0;6.0;1.0;1.0;0;2.0;11.0;8.0;1.0;10.0;15.0;0;1.0;1.0;0;4.0;3.0;0;8.0;2.0;19.0;1.0;0;0;9.0;2.0;3.0;9.0;1.0;3.0;0;0;5.0;4.0;22.0;0;6.0;2.0;0;2.0;0;4.0;6.0;2.0;2.0;2.0;1.0;3.0;0;3.0;1.0;1.0;1.0;0;0;0;0;0;0;0;2.0;0;0
71;0;0;0;5.0;4.0;0;1.0;0;2.0;0;0;8.0;0;1.0;1.0;1.0;2.0;1.0;3.0;0;0;0;0;2.0;1.0;5.0;1.0;0;1.0;1.0;0;2.0;0;1.0;0;0;1.0;0;47.0;0;0;0;1.0;0;0;1.0;0;1.0;0;0;1.0;0;1.0;0;1.0;0;1.0;5.0;0;0;0;0;1.0;4.0;1.0;0;0;0;2.0;1.0;0;0;0;0;3.0;0;0;1.0;1.0;2.0;2.0;2.0;5.0;0;8.0;0;0;0;0;4.0;4.0;2.0;0;0;0;2.0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0
72;0;0;0;21.0;0;0;0;0;0;0;0;5.0;0;0;0;6.0;6.0;593.0;0;2.0;0;0;1.0;0;0;51.0;0;4.0;0;0;0;2.0;4.0;0;0;0;47.0;4.0;8.0;0;0;57.0;0;0;2.0;1.0;2.0;0;8.0;0;0;1.0;0;1.0;0;6.0;0;0;0;0;0;0;0;0;24.0;0;8.0;0;2.0;3.0;0;1.0;4.0;0;0;0;0;0;0;0;10.0;3.0;0;1.0;0;0;8.0;0;0;0;0;0;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0
74;0;0;0;2.0;0;0;0;3.0;0;0;0;5.0;0;1.0;0;2.0;3.0;96.0;0;14.0;0;0;1.0;0;0;2.0;0;4.0;0;0;2.0;2.0;0;0;0;0;25.0;4.0;12.0;0;57.0;0;3.0;0;1.0;0;2.0;3.0;6.0;0;0;2.0;9.0;1.0;0;5.0;0;0;2.0;0;0;0;0;0;1.0;3.0;4.0;7.0;0;0;0;1.0;4.0;0;2.0;1.0;0;1.0;0;0;4.0;1.0;1.0;0;1.0;0;3.0;0;0;0;1.0;0;0;2.0;1.0;0;0;0;0;4.0;0;0;3.0;0;0;0;0;0;0;0;0
76;0;0;0;1.0;0;0;0;1.0;0;8.0;0;2.0;0;0;0;26.0;1.0;4.0;0;0;0;0;0;0;0;6.0;0;0;0;0;0;0;1.0;0;0;0;0;0;4.0;1.0;0;3.0;0;0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;4.0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
79;0;0;0;0;1.0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;2.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0;3.0;0;1.0;0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
80;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;6.0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;0;1.0;2.0;0;0;0;3.0;0;0;0;0;0;3.0;2.0;0;0;0;0;1.0;0;1.0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;4.0;0
83;0;0;3.0;1.0;3.0;0;0;0;2.0;1.0;1.0;6.0;1.0;2.0;0;0;2.0;0;0;1.0;0;0;1.0;0;1.0;1.0;3.0;0;1.0;4.0;0;12.0;0;1.0;0;0;0;4.0;12.0;1.0;1.0;0;0;0;0;0;0;2.0;0;0;0;0;0;1.0;1.0;0;0;1.0;5.0;0;2.0;0;1.0;0;0;1.0;0;1.0;0;0;0;1.0;0;2.0;5.0;1.0;1.0;0;0;1.0;11.0;1.0;3.0;0;4.0;0;0;2.0;1.0;1.0;2.0;1.0;0;0;0;1.0;6.0;2.0;0;0;0;0;0;1.0;1.0;0;0;1.0;0;0;0
84;3.0;0;1.0;3.0;0;0;0;0;0;4.0;3.0;2.0;3.0;1.0;1.0;30.0;1.0;4.0;0;0;0;1.0;0;0;0;3.0;0;0;0;0;0;0;3.0;0;0;0;0;0;1.0;0;2.0;2.0;9.0;0;1.0;0;0;1.0;1.0;0;0;4.0;0;0;0;20.0;0;1.0;0;0;0;0;4.0;0;0;0;11.0;3.0;0;0;0;16.0;2.0;0;2.0;0;0;2.0;1.0;0;0;0;0;0;0;0;13.0;0;0;0;0;0;1.0;3.0;10.0;0;0;0;0;0;1.0;0;4.0;0;0;0;0;0;0;0;0
87;0;0;0;4.0;7.0;0;0;0;0;2.0;2.0;10.0;2.0;1.0;2.0;0;1.0;1.0;2.0;6.0;0;0;2.0;0;0;9.0;1.0;0;1.0;2.0;1.0;1.0;1.0;0;0;1.0;0;6.0;13.0;1.0;0;3.0;0;0;2.0;2.0;1.0;0;0;0;0;0;0;0;0;0;0;2.0;5.0;0;0;0;0;0;1.0;0;3.0;0;1.0;4.0;0;0;0;1.0;2.0;5.0;0;0;0;0;0;2.0;0;0;1.0;0;0;1.0;1.0;1.0;1.0;1.0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;2.0;1.0;1.0;0;0
89;0;0;1.0;1.0;0;0;1.0;0;0;0;0;0;2.0;0;0;3.0;0;16.0;0;33.0;0;0;0;0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;8.0;6.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;2.0;2.0;0;0;0;1.0;0;2.0;0;0;0;2.0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
91;0;0;0;0;1.0;0;0;0;0;0;1.0;10.0;0;0;0;0;4.0;3.0;0;1.0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;3.0;6.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;1.0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;1.0;3.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;1.0;0;0;2.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0
93;1.0;0;0;3.0;3.0;0;1.0;1.0;3.0;0;1.0;0;0;1.0;0;1.0;0;0;3.0;0;0;0;0;0;1.0;1.0;1.0;4.0;0;0;0;32.0;0;0;0;1.0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;2.0;0;0;3.0;6.0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;0;2.0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
97;0;1.0;0;0;1.0;0;1.0;3.0;2.0;0;0;3.0;0;0;1.0;0;0;3.0;0;0;0;0;0;0;0;0;6.0;1.0;0;1.0;0;3.0;0;0;4.0;0;0;0;1.0;0;1.0;2.0;0;8.0;3.0;0;4.0;0;0;0;1.0;0;2.0;1.0;1.0;0;2.0;5.0;2.0;0;0;0;0;0;0;0;10.0;0;0;1.0;1.0;0;3.0;0;0;1.0;0;0;1.0;0;2.0;0;0;0;2.0;0;3.0;0;0;0;0;0;1.0;1.0;2.0;0;0;0;0;6.0;0;1.0;1.0;5.0;0;0;0;2.0;0;1.0;0
98;1.0;0;0;1.0;0;0;0;0;0;2.0;0;1.0;0;0;0;1.0;0;1.0;0;6.0;0;1.0;0;0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;1.0;0;9.0;0;3.0;0;0;0;0;0;0;0;2.0;1.0;1.0;0;2.0;1.0;1.0;0;0;0;0;0;0;0;0;1.0;2.0;0;0;0;0;0;0;5.0;0;0;0;1.0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100;1.0;0;0;1.0;0;2.0;2.0;1.0;0;2.0;0;1.0;0;0;1.0;2.0;0;9.0;0;0;1.0;1.0;0;0;0;2.0;6.0;1.0;0;7.0;0;0;0;0;2.0;0;0;3.0;2.0;0;1.0;1.0;0;0;0;1.0;0;0;0;3.0;1.0;1.0;1.0;0;1.0;0;0;4.0;1.0;0;0;0;2.0;0;0;0;0;0;2.0;0;32.0;1.0;0;0;2.0;1.0;0;17.0;11.0;0;2.0;0;0;1.0;1.0;2.0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;1.0;0;1.0;0;0;0;0
102;1.0;0;0;1.0;0;0;2.0;1.0;4.0;1.0;0;1.0;0;2.0;1.0;0;0;0;0;0;0;0;0;0;2.0;0;1.0;1.0;0;2.0;0;12.0;1.0;1.0;0;1.0;0;0;11.0;1.0;0;0;0;1.0;0;1.0;0;0;0;0;2.0;1.0;0;1.0;0;0;0;6.0;0;0;1.0;0;0;0;1.0;0;0;2.0;0;0;0;0;0;0;3.0;1.0;0;0;0;0;0;0;1.0;0;40.0;8.0;0;7.0;0;1.0;0;0;0;0;0;1.0;0;0;6.0;0;0;0;0;0;0;1.0;0;1.0;0;0;0
106;0;0;0;0;0;0;0;1.0;0;0;0;2.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;0;1.0;0;1.0;8.0;0;6.0;5.0;0;0;0;0;20.0;0;0;0;0;0;2.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;25.0;2.0;0;0;0;0;6.0;0;3.0;0;0;0;0;0;1.0;0;0;0;0;0;79.0;0;0;0;0;0;0;1.0;5.0;0;0;0;0;1.0;1.0;0;2.0;0;0;0;0;0;0;1.0;0
107;1.0;1.0;1.0;0;0;3.0;5.0;3.0;0;0;0;0;0;3.0;4.0;0;1.0;0;0;0;0;0;0;1.0;0;0;1.0;0;0;0;2.0;0;0;0;1.0;4.0;0;1.0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;1.0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
108;3.0;0;0;3.0;1.0;0;0;0;3.0;4.0;0;4.0;0;1.0;1.0;0;0;2.0;1.0;1.0;0;0;0;0;1.0;1.0;4.0;1.0;0;3.0;0;34.0;0;0;0;5.0;0;1.0;10.0;5.0;0;0;0;2.0;3.0;1.0;1.0;2.0;0;0;3.0;5.0;1.0;4.0;6.0;0;1.0;0;8.0;0;0;0;1.0;1.0;0;1.0;0;0;0;1.0;1.0;1.0;2.0;3.0;2.0;7.0;0;4.0;1.0;1.0;0;0;3.0;0;4.0;1.0;0;7.0;0;1.0;0;0;0;5.0;0;15.0;0;1.0;0;0;0;0;0;0;0;0;6.0;1.0;4.0;1.0;0
109;0;1.0;0;2.0;1.0;0;1.0;1.0;9.0;0;0;7.0;0;1.0;2.0;1.0;1.0;4.0;1.0;0;0;0;1.0;1.0;1.0;0;8.0;1.0;1.0;1.0;0;41.0;0;1.0;0;1.0;0;4.0;15.0;0;0;2.0;0;0;2.0;5.0;0;5.0;0;0;6.0;2.0;0;1.0;0;1.0;0;8.0;0;1.0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;1.0;2.0;1.0;2.0;1.0;1.0;0;0;0;1.0;1.0;0;0;8.0;0;0;0;0;2.0;0;0;0;1.0;0;5.0;2.0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0
110;0;0;0;0;1.0;0;0;0;0;0;0;1.0;6.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;0;0;0;1.0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;2.0;0;0;1.0;0;2.0;0;0;0;0;3.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0
114;0;0;2.0;2.0;0;0;0;1.0;0;8.0;0;5.0;0;0;0;0;0;27.0;0;0;0;0;0;0;1.0;2.0;0;0;0;0;2.0;0;2.0;1.0;0;1.0;0;0;1.0;0;0;0;1.0;0;0;2.0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;27.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;1.0;0;0;0;1.0;0;1.0;0;0;0;0;2.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
115;0;0;0;0;0;1.0;1.0;3.0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;0;0;0;0;0;0;0;0;0;0;0;4.0;0;0;0;0;31.0;3.0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;0;1.0;0;2.0;1.0;0;1.0;0;0;0;0;0;1.0;4.0;0;0;2.0;0;0;0;2.0;0;0;0;1.0;0;0;0;0;0;0;0;0;2.0;0;0;0;0;0;2.0;0;0;0;0;3.0;1.0;0;8.0;0;0;0;1.0;0;1.0;0;0;0;0;0;0;0;2.0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0
125;0;0;1.0;0;2.0;1.0;0;0;1.0;1.0;0;0;18.0;3.0;2.0;0;0;1.0;2.0;0;0;0;0;0;4.0;0;1.0;0;0;0;0;1.0;1.0;14.0;0;0;0;0;4.0;4.0;0;0;4.0;0;1.0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;0;2.0;27.0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;0;1.0;2.0;0;3.0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;0;0;1.0;22.0;0;0;0;0;1.0;0;0;1.0;0;0;2.0;1.0;1.0;34.0;0;0;0;0;0;0;0;146.0;2.0;0;0;0;0;1.0;13.0;0;0;0;0;1.0;3.0;1.0;24.0;1.0;1.0;0;0;0;0;1.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
129;0;0;0;0;0;0;0;4.0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;1.0;1.0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;1.0;0;2.0;2.0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;1.0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0
131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0;0;2.0;0;2.0;0;0;1.0;0;0;0;1.0;1.0;0;0;0;3.0;0;0;1.0;0;0;2.0;8.0;0;8.0;4.0;0;0;8.0;0;11.0;3.0;0;0;0;10.0;1.0;0;0;25.0;0;0;0;0;0;0;2.0;0;0;0;0;1.0;0;0;0;7.0;47.0;0;2.0;0;0;0;0;0;0;4.0;0;0;0;0;18.0;0;0;0;0;0;0;0;13.0;0;0;0;0;0;0;0;22.0;0;0;0;0;0;0;2.0;0
134;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;3.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;1.0;0;0;1.0;0;0;1.0;0;2.0;0;0;7.0;0;0;0;1.0;3.0;0;0;0;0;0;2.0;0;2.0;2.0;0;0;1.0;0;0;0;0;0;0;0;1.0;0;0;0;0;2.0;1.0;1.0;0;0;0;0;0;0;0;0;2.0;0;0;1.0;0;0;0;0;0;0;0;0;0;4.0;1.0;0;0;0;5.0;0;0;0;0;0;0;0;0;0;0
137;0;0;0;0;0;0;0;1.0;0;0;12.0;16.0;0;0;1.0;0;5.0;14.0;0;6.0;0;0;3.0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;9.0;19.0;2.0;2.0;0;0;0;0;0;0;1.0;0;0;0;0;0;2.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;3.0;4.0;0;0;0;0;0;0;0;0;1.0;1.0;0;2.0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;0;0;1.0;5.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;12.0;0;0;0;0;0;0;2.0;22.0;0;0;0;0;0;1.0;3.0;0;0;0;0;0;1.0;1.0;3.0;0;1.0;0;0;0;0;4.0;2.0;0;2.0;1.0;0;0;0;0;0;1.0;0;0;0;0;0;3.0;8.0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;0;0;0;1.0;1.0;0;0;1.0;0;1.0;0;5.0;0;0;0;0;1.0;6.0;0;3.0;0;0;1.0;0;0;0;2.0;0;0;8.0;0;1.0;0;0;1.0;0;0;9.0;0;0;0;0;0;0;0;0;0;0;2.0;0;0;1.0;0;32.0;0;0;0;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.0;2.0;1.0;3.0;1.0;0;1.0;1.0;0;0;0;1.0;0;0;0;0;0;0;1.0;0;0;0;0;0;0;0;0;1.0;1.0;0;0;0;0;2.0;0;0;0
